Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x6e414cfad874d8ee716ea0299d40011207c907b8,-,Eoa,"108,205.26",0.07%,2022-05-03 22:05:50,0x0b38be85942695ba03f7a3d43f4dee08bcb58053fdf7572b89ab180114f158f7,7898412.920947176,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x6e414cfad874d8ee716ea0299d40011207c907b8,in
0x19bf56fca395a600c20f732b05757f30ad24a719,-,Eoa,"108,205.26",0.07%,2022-05-03 22:05:50,0x13c6e801bcd81918ec15408320d1e002aef90ae2c51ef8969edfb9c769910995,7898412.920947176,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x19bf56fca395a600c20f732b05757f30ad24a719,in
0xfcd159d0fef5b1003e10d91a5b79d52bbb8cd05d,-,Eoa,"108,054.42",0.07%,2022-05-03 22:05:50,0xdbfef22573bf5005970139dc1af490fe405c479fcfff399af01119241d6fed23,7898412.920947176,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xfcd159d0fef5b1003e10d91a5b79d52bbb8cd05d,in
0x8ae880b5d35305da48b63ce3e52b22d17859f293,-,Eoa,"107,708.24",0.07%,2021-04-05 20:14:11,0x9214a79eb4f554801f860d1e3c1d5ff38561f363d2d214f451c893655204994c,292517275.35509247,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x8ae880b5d35305da48b63ce3e52b22d17859f293,in
0xa463597d49f54fe6a811fb894cbd67c7f92852b0,-,Eoa,"107,686.26",0.07%,2022-05-03 22:05:50,0x91bf725ebf22d7caab0656fe1c6e11427dfb2dc0ed4ee55c25012dcced8897ad,7898412.920947176,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xa463597d49f54fe6a811fb894cbd67c7f92852b0,in
0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,2Miners: PPLNS,Eoa,"107,148.69",0.07%,2022-09-16 10:57:23,0xb2915388402236feb176d61ce6ca07c92900aac042f8473b3cfc0df6c158ac34,1905620.7801841423,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,0x142e6d753734e1b6902edee140422105b0e7b8c7,out
0x5a710a3cdf2af218740384c52a10852d8870626a,-,Eoa,"107,141.16",0.07%,2021-01-20 08:39:36,0x3651741131b55fcf6909545d159129dac5f91ec22b980ad4b82542ae2782f0c6,290977197.6175708,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x5a710a3cdf2af218740384c52a10852d8870626a,in
0x7f101fe45e6649a6fb8f3f8b43ed03d353f2b90c,Flexpool.io,Eoa,"106,645.07",0.07%,2023-01-01 11:37:23,0x8ed79150f8343d792f972f2752f944baf7d38ab75cad299fb2408a5e3835bc64,957693.5206052618,0x7f101fe45e6649a6fb8f3f8b43ed03d353f2b90c,0x49c6ff1b6230930108980969b6a850958378148a,out
0x7f1502605a2f2cc01f9f4e7dd55e549954a8cd0c,-,Eoa,"105,874.38",0.07%,2024-05-19 21:46:47,0x806d59327afc40d4e1b8b0666793b41df13cd27d6e97102e8df2a364b46852ae,40737450.0,0x7f1502605a2f2cc01f9f4e7dd55e549954a8cd0c,0x5738f4c90121d34ee6e4cc8d0cc0149c1cc563d6,out
0xbed96d0840201011df1467379a5d311e0040073a,-,Eoa,"103,744.75",0.07%,2021-11-14 18:03:06,0x0a8b9d53bf12007e5663e59e6d9aa0f395876b1da0a76808f5420d63f7cdb534,281753130.2088541,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0xbed96d0840201011df1467379a5d311e0040073a,in
0x4eac9ce57af61a6fb1f61f0bf1d8586412be30bc,-,Eoa,"102,002.99",0.07%,2019-06-15 14:43:47,0xb5d09928130113b3ea2bcec2d994a0a3ea5cbb1a81445f1b42c12917c94af7a2,217266400.0,0x4eac9ce57af61a6fb1f61f0bf1d8586412be30bc,0x1b75b90e60070d37cfa9d87affd124bb345bf70a,out
0x76ae5632ae65d95dd704218920f7d8ac4daef9cc,-,Eoa,"101,388.61",0.07%,2021-07-07 00:22:50,0x70cab29818621999b93c636979deb646ae1dd3ca07c9f47b9f2d2a09be2b6138,3502967.92480694,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x76ae5632ae65d95dd704218920f7d8ac4daef9cc,in
0x67f706db3bbd04a250eed049386c5d09c4ee31f0,-,Eoa,"100,784.24",0.07%,2021-04-03 00:24:31,0x4f63033d6f23f14f923b9abcf7fda2e5547907fca239bdd3fdd81cbabbade8fd,27158300.0,0x67f706db3bbd04a250eed049386c5d09c4ee31f0,0x92aae82a06103a9da8cad470496c63ac74509712,out
0xd9858d573a26bca124282afa21ca4f4a06eff98a,-,Eoa,"100,179.66",0.07%,2024-03-06 08:33:35,0x71fbc14983ffade1ddb10549e9641bcbb050346d929f1db7cff47b871fdab7d1,27158300.0,0xd9858d573a26bca124282afa21ca4f4a06eff98a,0x9c82ae3c347cfad0afb606bebaf824edc9675506,out
0xd8d98ee915a5a4f52c40d97fcd8ffadea1ee8604,-,Eoa,"100,000.14",0.07%,2023-01-12 18:18:23,0xa11f62a345f545f7491889bd70fee76a94889253c9f40eeb5ac50e15b63ec3a6,271583128.0869377,0x5f0cc098cfef729a0c1072268945d1a5fd57b45d,0xd8d98ee915a5a4f52c40d97fcd8ffadea1ee8604,in
