Address,Address Tag,Token Balance,Percentage,Token
0x8e63fecd5fc1a6a1e014d2838312f581cad14f8d,-,4986.2,0.01%,DAI
0x2534ee2f8dcea435e17c1054f540e5eb25905b27,-,4984.21,0.01%,DAI
0x9c7423fb5141659f972501a462e904afa04a02c2,-,4978.52,0.01%,DAI
0xd9566d2bee95f23703a34dff19aa6e560f90af62,-,4971.26,0.01%,DAI
0x44d1f2011157f6cbd57a5d5a4079a1b71d572269,-,4967.24,0.01%,DAI
0xd30a341be80d758fc1bcdd788dfcece86cd59b0a,-,4952.49,0.01%,DAI
0x1c6b69baeba2fc4ee762a2a94623a1d7cc5260e8,-,4951.15,0.01%,DAI
0x8c7154c98a16a020ff911ee5ccaacdc0b08033bb,-,4948.76,0.01%,DAI
0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,BingX,4946.93,0.01%,DAI
0x1ce3554d2b4c7d60442f24a70ca87a75830b5e79,-,4920.85,0.01%,DAI
0x5c8b29bd1db7d8c46242bc21047325d6f45a3178,-,4920,0.01%,DAI
0x7bd71b14cf6cdbc9e6d06061114506d0272db085,-,4911.57,0.01%,DAI
0xdef0e35b1bfa2434dc81369a9fddc67b2bb219b0,-,4911.14,0.01%,DAI
0xf479c4aca2e4520e8316a58d3a11fb703923ce5d,-,4910.47,0.01%,DAI
0x0597a4e7ecf55f889b8d10195bcf1923f8a38289,-,4900,0.01%,DAI
0xf98c5cdde00bfc0728ab623fdfb04c6dbfffa809,-,4889.2,0.01%,DAI
0x2f1f7fc76e6cf5ab3e186a2a2fd4fc31952a77cc,YouHodler,4889.16,0.01%,DAI
0xc7d3bbfdd34c3825ff0fc9a965f35da1627c58dc,-,4876.1,0.01%,DAI
0x01c5b5dbfd573d14af8482f1d978baf0b66b1d55,-,4862.24,0.01%,DAI
0xd716c895afffc3c43e0a4cb4f8a20a7e626febcd,-,4842.5,0.01%,DAI
0x55c718c57b70fe4b9185eef499e8a02c69266fe0,-,4827.09,0.01%,DAI
0xf3e3cc4bad706e7abc0630b19ae4a644d8f4996f,-,4825.03,0.01%,DAI
0x1708a5352f94a7ac87c17935cda1c63af1b358f3,-,4815.32,0.01%,DAI
0x7e03bb9de3efe2d811dd4085108077d8b89308e7,-,4800.06,0.01%,DAI
0xc3eafcbd3fbcd393e3b80b3a87a8626a1934ba06,-,4796.56,0.01%,DAI
0xcad4c45aa9594e5d70331ee62c6ff3a33316ba53,-,4794.28,0.01%,DAI
0xc43b2a28f0c555a3d3446cc9179b5452a32764b7,-,4791.72,0.01%,DAI
0x38d3f3de762da60f15422ee1e14cc21fccdfc1bf,-,4779.04,0.01%,DAI
0xb29d1a388e12c21ec98dbc48675fead3e086e3b4,-,4770.68,0.01%,DAI
0xfb841adacb78de9097593d38c26c4fa5364b67d6,-,4756,0.01%,DAI
0xfe1d6daddfc00fbdf7b2effdb25d5cf8138f5566,-,4755.38,0.01%,DAI
0x62adde45ccb3e48cde0b274ac4a16b36be5ce833,-,4743.95,0.01%,DAI
0xb721d297c9085a72ae4d46ee5d6e4faebf88d51a,-,4731.51,0.01%,DAI
0x0896b4c304f70ed5ed67fe24610f841d7068c208,Nobitex.ir:Hot Wallet,4717.4,0.01%,DAI
0xf1e11c17c3fdea82362ab335daffe2a19a8dc867,-,4703.71,0.01%,DAI
0x6dd46b97b9671133814391e1556a76c92ac3966c,-,4688.6,0.01%,DAI
0x3af46ac364b1ee2fc6716e75d1831194dd233bdf,-,4662.94,0.01%,DAI
0xcbc1f7f32384649e244460b968fd399bf5ec4ec5,-,4639.65,0.01%,DAI
0x76f6620b39e64ca6e3d9dcf542998027d595b38e,-,4626.99,0.01%,DAI
0x1b6dae3bb59313cdb94155b19d5073fd7cf8b154,-,4623.38,0.01%,DAI
0x91e7cb8fed461a923e2c8270fa882d869ff453a0,-,4617.01,0.01%,DAI
0xd04cf346d3cc71df674fc5a002141f0f3cc53ae2,-,4597.41,0.01%,DAI
0x1fef63c6ad4ea4e2e7cdde8b40ebcdc2b1ead622,-,4584.22,0.01%,DAI
0xa93c50c045b05d1448189abdac7aedb3ead47219,-,4576.62,0.01%,DAI
0x15c6f31904b00700b0cea554cfa1a10ecee6f950,-,4568.02,0.01%,DAI
0xcb29d9dac1251ce41bc67170db17a4b70db94281,-,4566.38,0.01%,DAI
0x1c01ccbfeb3ce58aad9592fe384bb905301f082f,-,4555.73,0.01%,DAI
0xe2495bdd53e18e663a685c12bacdb01e42ac0e9c,-,4540.92,0.01%,DAI
0x4c1ad29dd336d1b7bf2505d199f6adad2ee395af,-,4536.2,0.01%,DAI
0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,Ethereum Meta: Deployer,4525.71,0.01%,DAI
0x3259b2acedfa37213b53c01671cac97cc87bcda4,-,4519.62,0.01%,DAI
0xa2dd3e83e35bc302458646d4dd690c0dc0326f89,-,4516.03,0.01%,DAI
0xf93f16c12f1ffd5779eee3c78b14e2020c76d532,-,4503.23,0.01%,DAI
0x58ea8d5e9669144211be7336e4a236389952854d,-,4500.74,0.01%,DAI
0x36da9c57e7718ab25a3d78c37fb250e65e1f5102,-,4500,0.01%,DAI
0x095567e57ba41d72ea54913a121e411af374df29,-,4499,0.01%,DAI
0xad09195cba3e488a8bf588adcfb522dd8a29d7f8,-,4491.84,0.01%,DAI
0xdf6bab8957989d62313d49503a13ec03d1f3cbe8,-,4474.6,0.01%,DAI
0x89b03aaef1dc517ffde86eeeab796907689ea742,-,4470.05,0.01%,DAI
0x2903f022f4b6165ee696eedfb1b536bb31ca4890,-,4466.77,0.01%,DAI
0xb28038f7d2e2d833fb7039441b8096dab558f8e2,-,4451.59,0.01%,DAI
0x8c0c16d94370b7aa8077ca230b644bbc1c6a76f4,-,4448.46,0.01%,DAI
0x1c5c5f645068986d59409bfe6650c0c396475c19,-,4444.44,0.01%,DAI
0x4dff2863c525c682a2caa377aec5b4119809846b,-,4443.07,0.01%,DAI
0x331242a82c09d14555327d180dad352005c095ff,-,4437.91,0.01%,DAI
0xfbc4fe10bff7b90a75e0499d5c3cb84a9358dd93,-,4431.54,0.01%,DAI
0xeb7ac6c9a202e8486e5b4d0e422fbd1e6b00fe45,-,4428.44,0.01%,DAI
0x45a237ca7c5b5b0422d1b245c842dc57ff469003,-,4428.13,0.01%,DAI
0x7babebf6eb13992204323fc2a3dd36d216978e41,-,4422.1,0.01%,DAI
0x7dcc041acda731339626e801cf3a126203697240,-,4422.1,0.01%,DAI
0xbd15046ef37d78af2e4ba28fb0f3f7b680175daa,-,4415.5,0.01%,DAI
0x50f7cde1249e0343bce5fd82a1b11dfb6e239d13,-,4410.8,0.01%,DAI
0x2c55e2e9cfa4d26422b82a5f532e11c6e1a29997,-,4409.42,0.01%,DAI
0xf88d3814ba3d69ca08c490ee852c054dda90ecee,-,4400,0.01%,DAI
0x9b56870979cc23c68327ce9ae94d9a159fe62d3e,-,4387.14,0.01%,DAI
0x104c7955df65065db7699b2422ccd1f8fdf42299,-,4378.98,0.01%,DAI
0x292ac50fa591058db9ceb67b1a7f6aa6ecdfeef2,-,4365.54,0.01%,DAI
0x51ec84e376acb9a05a81890252fbbc6f41364f5f,-,4364.28,0.01%,DAI
0xe0e7b17fd014a053b08ebd111f3915a61511d170,-,4356.62,0.01%,DAI
0xf6f1d44b4fa9e4126f45b96d8d1258966aa2916e,-,4349.01,0.01%,DAI
0x633d88ae4a0ad019ba107a5be6c53f792d99d8fb,-,4344.62,0.01%,DAI
0x46f90b6f35418f60fa9fcdde2ade7522692a9bbd,-,4340.79,0.01%,DAI
0xa40da76dc9e185ad184a64010466dc8d131d067f,Bitkeep Deposit Address,4331.13,0.01%,DAI
0xdbb99c3f3211fa16fc3b138bfe6c96e36c9dfb76,-,4325.77,0.01%,DAI
0x93d98862e2a20c75d29e104acaf7d8b5e6b3d193,-,4324.23,0.01%,DAI
0x741d5117feaf3108b9ad6eec82a2bbe9c4676e63,-,4323.61,0.01%,DAI
0x85b46b9ff0816489560cd673c3a90d1022841fd7,-,4300.99,0.01%,DAI
0xcf9bbe5ee75aba5622a527aef4c6f63e23236651,-,4300.4,0.01%,DAI
0x712a4dcf3aab530d415b513edf6b6e36616d2d8a,-,4298,0.01%,DAI
0x250344963c1958c2576b0a8566301e89fde63cb5,-,4294.79,0.01%,DAI
0xa8899d728d2f03b2ae3985f907e485c640c7c5e5,-,4291.81,0.01%,DAI
0xdc414f25abf17ad561e5f1c649dd3d45be56de83,-,4287.98,0.01%,DAI
0x367e01269db639930addd25642550e6184c3f46b,-,4286.2,0.01%,DAI
0xefafc3a0aee255b7068e4aa650297317fc47c9b9,-,4273.93,0.01%,DAI
0x6b175474e89094c44da98b954eedeac495271d0f,Scam:azuki.tops-mint.com,4263.57,0.01%,DAI
0x73300d514b84ed78a6055869cce9a8283932580b,-,4259.25,0.00%,DAI
0xdcb5d930d5a780238f71b5f71ef8fc1d2338a48b,-,4252.38,0.00%,DAI
0xb3872681989091ad950879d71efd89ee0c335db4,-,4247.57,0.00%,DAI
0xa25ffb5a44095b151eee4940151c4a441c2f1628,-,4233.2,0.00%,DAI
0xb46ca6ef663683b69dbf6aa940d9176143046183,-,4232.91,0.00%,DAI
0x2558d936b0bde2807e4899859011a9fa437e9660,-,4218.61,0.00%,DAI
0x28b83c98d83ead2800138553151af97bfb68acf9,-,4213.79,0.00%,DAI
0x7b5c131ec257ffec7d62b25678d1a4f806c6bec5,-,4200,0.00%,DAI
0x26610b29d92c8b2b0e3493f90cae97028198f801,Phishing:270997,4166.79,0.00%,DAI
0x8f1a667590014bf2e78b88eb112970f9e3e340e5,-,4166.74,0.00%,DAI
0xbb30cbbd26b90994ca3a9deab31de6a9ce064255,-,4147.21,0.00%,DAI
0x14e01923432fa11f41be9f7665851b2ffde87ebe,-,4146.89,0.00%,DAI
0x98aca41fa6e3ef06f0712c73fd666a590e7847fd,-,4133.5,0.00%,DAI
0x8630d9d416780cd80f2428fa8b0315f8add9ae77,-,4129.2,0.00%,DAI
0x474968e514915c57bdfed70938c272717ab4eec0,-,4115.89,0.00%,DAI
0x4c9df57276dc17dee5635ded208c07b0be32afd0,Crypto.com,4099.6,0.00%,DAI
0x99d9eeaae3e1efcd99ead9c2bc3ab3f9b504aae3,-,4094,0.00%,DAI
0x45c2978e3c6d319c7c9b31d7bb3b19f735f84fc3,-,4091.22,0.00%,DAI
0x1d7eaaaf364e77061b9d3c5cc3f6be9e2cb34611,-,4089.54,0.00%,DAI
0x38237af5bbca76d6c1a975eec4daa95a568446f1,-,4084.97,0.00%,DAI
0xf81a3bc10e2957e27fee559b7bd432e10c50256e,-,4084.3,0.00%,DAI
0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,BingX,4072.82,0.00%,DAI
0xf92f688378f3000fdb306132caaebdb562bcaaee,-,4064.99,0.00%,DAI
0x34d80ad68f40b1ede81f2d51c4eaff1cecc71008,-,4060.71,0.00%,DAI
0xe0b063bb86372a59093e4e71ff3f9f75fb545ed1,Binance Deposit Address,4060.71,0.00%,DAI
0xe3f803ecfc6e8959aa19d0e8ccb3f8c2af41a78d,-,4013.94,0.00%,DAI
0x9c86b9d052388b457e09e2972930132b3872368e,-,4010,0.00%,DAI
0x78e3fe851a8b507777a0651b8a93ece1858a75cf,-,4000.88,0.00%,DAI
0x9f69a875f3f9a2b0b494af9b3a95ff135106f5cc,-,4000.33,0.00%,DAI
0x60f443a4ec99c8cd9e1c158801ad25409e1a3be7,-,4000,0.00%,DAI
0x8a9f7cb99e4185368142749d419615447287dd11,-,4000,0.00%,DAI
0x80a6dc35ded416f043d872b963b27e4b598d2ebf,-,4000,0.00%,DAI
0xc9910073aff1a824946d40b8e3489770b91739e4,-,4000,0.00%,DAI
0x23bb86af87616f51992460af19f349153918fffb,-,4000,0.00%,DAI
0x97c52d8972e0e6071ce947690833105e5cf26f28,-,4000,0.00%,DAI
0x879343324e48fde87529c6cac0ba91c3473c213f,Binance Deposit Address,4000,0.00%,DAI
0xe7a2238da3fac307c42b9b43a2981f0aa0a7943e,-,3998.25,0.00%,DAI
0x362c20958ef35033b87522ed0a16f0c6931a3f55,-,3997.35,0.00%,DAI
0x90b5f1914afd3f90b2642864c520e585ed8b40c4,-,3993.09,0.00%,DAI
0xa7a114d05728b630fef11001a3860fca509a0640,-,3992.44,0.00%,DAI
0x64d9c821240c98b9bcef23e616a53661305b4c94,-,3991.93,0.00%,DAI
0xc937df8622ab997e79865dff57b5175edfee11be,-,3987.99,0.00%,DAI
0xcd2e988762f583c7d4d1a8bf05f3e7b4180c0fbb,-,3985.01,0.00%,DAI
0x74d1fe8ab1ea4e31293aabb857c41cdefdea1bd9,-,3976.4,0.00%,DAI
0xe061096378c89c3e4bfbb30680d541dbc7d1acb3,-,3967.13,0.00%,DAI
0x9db75a1ebfb7a5a3fc0b881f67bf67c8d5aade28,-,3954.44,0.00%,DAI
0x3b75856ad18ee46b1fb8dc5696bfc64afe385ed7,-,3947.72,0.00%,DAI
0x5dd3d33122bed583a6e097fc30f0c778e7a9c755,-,3927.21,0.00%,DAI
0x7217eb8c850e6fe089983d0eb36cdfec4ae8bca8,-,3923.7,0.00%,DAI
0x38a603039091f2bb65bd0fa7570e06c55b726fdc,-,3916.99,0.00%,DAI
0x865b988824465c874e57aea57395b6ad55728ddb,-,3904.19,0.00%,DAI
0x32c6b99b5a1296c56aebcefd14e45e238127c9ac,-,3899.32,0.00%,DAI
0xa92b5b6cac08d864b1d2da93c6f8332cb1cc349c,-,3885.44,0.00%,DAI
0x9848dc81dbe214c3dbd713d360e6edb2f5cf0c06,-,3881.53,0.00%,DAI
0xa8a969cbba2cd1068aa1cc263b26d5af524456f8,-,3834.99,0.00%,DAI
0x7359398a4e423e9a4e308ce2a958c99b8b430a29,-,3834.99,0.00%,DAI
0xb9c07bdc4d0f48eec49cb2fe75cba5a8bb79cffe,-,3833.95,0.00%,DAI
0x858f99b06ef1d116ff7a8306f504888584aaa83d,-,3831.97,0.00%,DAI
0x325bda1b0f487e1310cdfe4a8f63c32c3789bd28,-,3811.51,0.00%,DAI
0x3f810f09a9c14e8a899f5ddb9beec88a1353c51c,-,3806.68,0.00%,DAI
0x7ea2b0ad6b4faaa0c6392b7dbdca85bdfb5c6d2d,-,3800.98,0.00%,DAI
0x4a8b33968920b2e15061cdc131738045400da676,-,3800.18,0.00%,DAI
0x8b1f4a31691365109cd124e717c4e0521afe9c73,-,3793.53,0.00%,DAI
0x82af65b06cc5fb97439f964130caf46cf9ec4d98,-,3791.19,0.00%,DAI
0x08ae9895afee2b9442bf62d082e0c1e443edec83,-,3778.21,0.00%,DAI
0x52641067c7acc5bf1aa80cd3a746681f0a56f28c,-,3767.77,0.00%,DAI
0x2dd28f3536d6448ba0045c095656a989a1a713fc,-,3754.39,0.00%,DAI
0xf63d0ba7fea469cbb159bceb80c47877e105c3b0,-,3745.86,0.00%,DAI
0x9e70798210e0d40aff99cc9e6b74cc9f3c69236f,-,3741.54,0.00%,DAI
0x2b89dc6fb8b670162a7d49bb200865650d3c55f8,-,3741.1,0.00%,DAI
0xb7d0fb518a5b7bf8dc7ea19a715e8fd8bd983e27,-,3737.41,0.00%,DAI
0x43df923ed083c3a8d68aa1e4fddac9cd479e5cd3,-,3732.18,0.00%,DAI
0x8c8e9a0f42c2a403014939e45661ac0ed8d08520,-,3729.69,0.00%,DAI
0x058a871358c1b01039a265635ea282c3f435a9ed,Binance US:Cold,66728509.57,0.95%,USDT
0xd183f2bbf8b28d9fec8367cb06fe72b88778c86b,-,36045255.6,0.51%,USDT
0x56306851238d7aee9fac8cdd6877e92f83d5924c,-,30000000.08,0.42%,USDT
0x434742703055bd20f42142d9d70b0735a5eb1b14,-,28430000,0.40%,USDT
0x6a0b3611214d5001fa5efae91b7222a316c12b52,-,21786365.25,0.31%,USDT
0x56152e13828f78cdcc90a6b016df0aec0985e2f3,Bitkub,18362565.52,0.26%,USDT
0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,Bitget,18335957.37,0.26%,USDT
0xfa500178de024bf43cfa69b7e636a28ab68f2741,Stake.com,16396547.71,0.23%,USDT
0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,Ceffu:Custody Cold Wallet,14979272.64,0.21%,USDT
0xd34f9d1b649c7cd5efc355c1cb6b1a481234616d,-,13800895.03,0.19%,USDT
0x53f78a071d04224b8e254e243fffc6d9f2f3fa23,KuCoin,12692134.81,0.18%,USDT
0x0966602e47f6a3ca5692529f1d54ecd1d9b09175,-,12139113.6,0.17%,USDT
0x924c4b93a2ccee5f945d938c58f80e2767be9add,-,11472097.75,0.16%,USDT
0x1e5248c4642229df2eec626f5d9c4c7feec5e73f,-,11335594.35,0.16%,USDT
0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,Ceffu:Custody Hot Wallet,10488433.3,0.15%,USDT
0x0bfb8b0156d67c381fb23f64fb52df3f22e78c50,-,8606069.81,0.12%,USDT
0x989536719a72cfd50348ccd5521256c7eb41a999,-,8205272.44,0.11%,USDT
0x4efab445c8f9eed89b39429b6b2bb04a1767251b,-,7500000.12,0.10%,USDT
0x563617b87d8bb3f2f14bb5a581f2e19f80b52008,-,7112463.55,0.10%,USDT
0x66316807258b0c2cfe51e4699943bf5244d69d7d,-,7000000,0.10%,USDT
0xefa417562cd30c2a571f6f27223657bba76d2110,Binance Deposit Address,6228706.05,0.08%,USDT
0xcd47f02b261426ab734be9271156327327407e43,Flipster:Hot Wallet,6074118.17,0.08%,USDT
0x8e10039f8d9811786cef8cd58480c08cddc20e08,Binance Deposit Address,6000000,0.08%,USDT
0xc5d372f58670bd7a529943b1ca7e95d9510ae9ed,-,5418204.76,0.07%,USDT
0x03abeccf6abc0159385406d417262ccb8b607f4f,-,5418192.07,0.07%,USDT
0x10a6a97653b3d4e33ed02ba1b39631da9c07b657,-,5418186.41,0.07%,USDT
0x5c18ad1e3118654d9149148a5438eb681178fe77,-,5350025.47,0.07%,USDT
0x7a4404e301431f487ebd988ec0f6a9f51c7b0e7c,-,5323883.46,0.07%,USDT
0x0c002ae36412e4d87f26c591c801b2b33aab5f89,-,5323877.08,0.07%,USDT
0x89803573876245df1fba481c2f3fa96232b05d8e,-,5323870.81,0.07%,USDT
0xa5c00ab738c955e78deeb6d21c590a0bc1c7c344,-,5230511.04,0.07%,USDT
0x4f58d243930045c32a8c700608dcefb5356bd45d,-,5135179.11,0.07%,USDT
0x4d29b613a836f08950030aae10b35eb2cb41452c,-,5103721.9,0.07%,USDT
0x2f821d8936d47b2fd15371fb0812fda35396036b,-,4446123.16,0.06%,USDT
0xc7555293af17aca821e1f0fc3e5d3112a85d3ebe,-,4315614.3,0.06%,USDT
0x6fc4c02f087620cad9d49227051bd7594f1541b0,-,4300000.05,0.06%,USDT
0xe877e518ea7c8d4f02a12c13ad4997ef4747b3cc,-,4299228.49,0.06%,USDT
0x364f818d34b0ef1e69ce337140056faaff8f18e9,-,4256778.71,0.06%,USDT
0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,BingX,4236351.89,0.06%,USDT
0xc5b18c9487406d458648f823ec3f3971d49ab72c,-,4203883.36,0.06%,USDT
0x2161217d22fac0188775432f8ba32f1d4272dd19,MaskEX,4130209.97,0.05%,USDT
0xc8f797c5744f38c62dfe41e80edc50876b982d2c,-,4116929.78,0.05%,USDT
0x13c7294a1cb6ce976c501e864c4915cdbdc2ab4b,-,4110566.85,0.05%,USDT
0xb56744350badf7cb4099dfdf18f9903adc2b451a,-,4110562.68,0.05%,USDT
0x8be01e559b70b70431903ddb55e04c129af000e6,-,4109544.41,0.05%,USDT
0xcc78a24926dbd0bc6349ad223e20416fbfc2f66c,-,4065654.2,0.05%,USDT
0xbf957e1c121fa769580d29bf320ee8bff138ad12,Cobo.com:Custody,4029124.62,0.05%,USDT
0xbad08c72e10767f752abaf62de644cf468ca566d,-,4016223.37,0.05%,USDT
0xadc2bdc880659176d2d5259cb791e861498ac770,-,4016208.15,0.05%,USDT
0x5f63e4f12d5c6bcea8c16d531eca2db3db068c02,-,4006815.59,0.05%,USDT
0xdc0b57380a6ef8ea46a2b068f1cbafa0b1737e4f,-,3920760.41,0.05%,USDT
0xa1626dd74d6d1e6ea1cb006b99f20c088a87c2db,-,3879185.47,0.05%,USDT
0xab33e891687f9a67785a2df84834f954f0ee469e,-,3800010,0.05%,USDT
0xef1eeb45ca8b36eec92e88b59f14198da2bffac3,-,3752391.67,0.05%,USDT
0x7f16639780aa0f1ae673a488d72737cc76dc4051,-,3752372.15,0.05%,USDT
0xf5e79b5f0c41909883f074d9a329a000ca2af3a3,-,3743065.94,0.05%,USDT
0x1a34f9f7a8252a9381cec640a1c03355bdead42b,-,3718337.63,0.05%,USDT
0xe70b8dc28e795738a772379e9d456e7d74f50ab5,CoinEx,3669039.99,0.05%,USDT
0xe45a9bde2446ae7dc5fde1fd306e8865f00d2fdc,-,3644859.41,0.05%,USDT
0xb9a7a0737327e676c086fa9c35ddfb880cb2d237,-,3644841.72,0.05%,USDT
0x9935aa1b263addcc6dd894273183a7080724d1af,-,3627703.36,0.05%,USDT
0x7bf2431524a894a516db93e85427674beaf674ae,-,3625236.46,0.05%,USDT
0xd4e6ab4549ae44cbdc9147cba756be8ef82b73cf,-,3550519.48,0.05%,USDT
0x1ef2fefb50ecf5ecb665e3403233186c0686e2cd,-,3550511.52,0.05%,USDT
0x1fd3f6cb433b79e066256710c4dad7fc1c85f779,-,3549946.2,0.05%,USDT
0xfe6d9af579deccebfc2d8d366c3d667adb696b32,-,3513111.14,0.05%,USDT
0x0a639cb00c44705409c32b0f01f16bbc3b3c26eb,-,3469305.52,0.04%,USDT
0xbc1a333192def2c9fa988b5669d9eb3148cfce4c,-,3458175.38,0.04%,USDT
0x16cdfdad28d84ab2334a8e74a48beb353e33cf8c,-,3456180.66,0.04%,USDT
0x0a072619e5e5ebfc7d432db3f57bb63a0fc27bfd,Swapster,3364824,0.04%,USDT
0x08c8cb69e2c72bb2a6955334cc3475200d0890b6,-,3363835.55,0.04%,USDT
0x4e83dd101e2596c39a4b44c203ab07c636023157,-,3362945.88,0.04%,USDT
0xce30537a0e81795a4142110b46060eb05c987c70,-,3351272.45,0.04%,USDT
0x055a3b37957bfbd3345bed9968e7e8dd56d67066,-,3320352.86,0.04%,USDT
0x0848db7cb495e7b9ada1d4dc972b9a526d014d84,-,3297736.28,0.04%,USDT
0xfd81e0d7491592eca70283f3119eba306757f229,-,3286775.2,0.04%,USDT
0xe547c8ceed9ee57639d18de9e6b2f618945dfeaa,-,3270489.89,0.04%,USDT
0xad75eb010c2e70b9ec536637f6ea7793ec71e09a,-,3270377.88,0.04%,USDT
0xb225bfe30aab7214274c33555ce01d2bdc29188a,-,3259319.56,0.04%,USDT
0x56b1c4f078c05c0e4f21f2803d1139e21bc67525,Binance Deposit Address,3249485.65,0.04%,USDT
0x122ccc643c9f9ef8aeda9121dab70b100af8dce0,-,3233000.38,0.04%,USDT
0x284d6649c84edb99daf8b7fe62492d699c3fbc2f,-,3200000,0.04%,USDT
0xdb42cee725a3e134e9e3ba742506f0ceef8b1a0f,Binance Deposit Address,3199999.99,0.04%,USDT
0x4b14bdc6c1cfd2ec9e947c31e12b8cf6d26e3e75,-,3180503.8,0.04%,USDT
0xdc67990fd392b3050936f9aa4cdd8664540d2faf,-,3178176.1,0.04%,USDT
0x566e0e2d1ae2d5939b5d85181285b3be53727b10,-,3178153.8,0.04%,USDT
0xba4911528d7d0e6295d542a369ea766c9a27f201,-,3178123.83,0.04%,USDT
0x9cf8d0347507aa597873d01bef031cf60ce42780,-,3178119.44,0.04%,USDT
0xe419b548d6e452761ac9e659aafa1398ffbac167,-,3178104.75,0.04%,USDT
0x8cd10461c6a37ced9531a4c64f0e435f3f883182,-,3178093.78,0.04%,USDT
0xbbaf44fd538e9c1627941178f7e858cdc00ade7f,-,3100796.6,0.04%,USDT
0x608808425a63f5392208eb3829c90ead3201eefd,-,3095850.06,0.04%,USDT
0x85ca385083edde2fe0d7c7bc4935a722ea70de66,-,3084655.4,0.04%,USDT
0xe4245a1ce1b02acd816908147a6569cc4f9c54c5,-,3083833.06,0.04%,USDT
0x867eebea3503a7aa718a45982e3b19f770893a60,-,3083831.22,0.04%,USDT
0x54866f6ad87a46504a0cbbf38dbe388d77f03b01,-,3083827.85,0.04%,USDT
0x5450e926156607442f93fcd088981bfe32cad161,-,3083822.92,0.04%,USDT
0x19b3ed41b1955cdd2e673cab0cb90a64aa661f6f,-,3083820.45,0.04%,USDT
0x9edcb464c0afdd01a5ffbd09309b437c7dadeab3,-,3065715.79,0.04%,USDT
0xf129b508f27f580951d5a0352de48c49a972ca09,-,3037349.86,0.04%,USDT
0x5a1ed9f4eb56506043a298fcb4223a4d9d8f54d8,-,3000000,0.04%,USDT
0x9693bb8096b081f91d3a8f45c7c1be6699edd6bd,-,2990324.27,0.04%,USDT
0x0073db8a49c05a351fd0d81cf9c41d49720cc723,-,2990321,0.04%,USDT
0xfb9f667a0d8ad44cb8b1d9e6d49f685e5047f1dc,-,2990313.81,0.04%,USDT
0x38326167fa99464b19094bc072cf2ba76e736149,-,2990310.35,0.04%,USDT
0xcbe2ce3145b4d693158b1a71bb34e9c6d5cecf24,-,2990192.91,0.04%,USDT
0xd9a1b87117ac00102b56e8a53963920e5aeef550,-,2989559.25,0.04%,USDT
0x6f56378727922cba5f4f79bc93a2a8ffafc7d464,-,2989491.3,0.04%,USDT
0xde8fb851275956971ead360eab2d86615a166626,-,2989486.71,0.04%,USDT
0xc1ed354790597ceea4d6e6c4c152d61fb5729fac,-,2989476.13,0.04%,USDT
0x5047fcc43e4753264e7233cdcd872af5d7d70bb3,-,2989471.9,0.04%,USDT
0x24b0112d325fe7eb8c49c802eb767f6c5f505b33,-,2989466.11,0.04%,USDT
0xa3f04c0681286ef3c90f22e065a1cf4b225180b3,-,2989458.91,0.04%,USDT
0xbca26b72c330818687bef829e525e64c0381b023,-,2989442.05,0.04%,USDT
0x321f7d116f980fac4415262e50f674effd5ff58d,-,2968746,0.04%,USDT
0x258494a21d9ea90fcbcb9e22bd57c6899de0d995,-,2968139.42,0.04%,USDT
0x0ad459e2184ec0d781785d5a22c7aec590d06f0b,-,2943663.01,0.04%,USDT
0x4b900d2e2e3ef11213cddb84c8fc7a85e7a041ed,-,2943272.93,0.04%,USDT
0x35d2d03607b9155b42cf673102fe58251ac4f644,Phemex,2902093.22,0.04%,USDT
0xd87653ae81507cdfdd82df839a3fa74e5b14ed82,-,2847454,0.04%,USDT
0xa9bff538a906154c80a8dbccd229f3deddfa52d6,Max Exchange,2812864.15,0.04%,USDT
0x0601fad9036a2704ec1103f013a7d9b8f324f98f,-,2796322.13,0.04%,USDT
0x5fa64368bfa9ebecafc749e59c6629df7f230f80,-,2795673.68,0.04%,USDT
0x7bd5e41f198325455b74af52ce0f9b537ebc636f,-,2781591.76,0.03%,USDT
0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,BNB Bridge Exploiter,2779718.76,0.03%,USDT
0x3e15489750c2815ae2bc347e7ca836e639a4fd0b,-,2772202.83,0.03%,USDT
0x27bffb0f09c18539f9a47a39958bb149fe42a155,Binance Deposit Address,2709515.92,0.03%,USDT
0x2e51c1f23acc26c9915c16f5f7710a02c408d15e,Binance Deposit Address,2630000,0.03%,USDT
0xf4cedc154d5caacadc7727e866a6f52046b60249,-,2541105.6,0.03%,USDT
0xbe9bf9ad3b1f54c4690f40328b2d6cb8ff2896a8,-,2508923.58,0.03%,USDT
0x37c02c57d48852f92cb44eb48c9191967de59475,-,2503087.35,0.03%,USDT
0x90a0ec4d1b3aa603f43ec4349abc033465102538,Binance Deposit Address,2499998.14,0.03%,USDT
